YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
1981,6,21,11.15,5.11,8.13,11.12,6.1,69.31,0.08,90.72,4.55,7.84,1.45,6.4,210,6.74,9.35,2.17,7.19,210.44
1981,6,22,9.18,0.56,4.87,8.8,4.33,56.5,0,91.4,4.38,6.53,1.18,5.35,218.75,6.28,9.02,1.89,7.13,218.88
1981,6,23,10.3,0.05,5.17,9.4,4.21,52.69,0,91.21,1.79,2.88,0.45,2.42,182.31,2.7,4.8,0.62,4.17,189.25
1981,6,24,12.83,1.03,6.93,12.11,4.64,51.44,0,90.54,3.34,4.95,1.8,3.14,216.19,5.2,6.99,2.22,4.77,215.06
1981,6,25,11.14,3.55,7.34,9.94,5.62,63,0,90.62,3.94,10.3,0.66,9.63,226.69,5.29,12.17,1.06,11.11,226.25
1981,6,26,9.03,1.08,5.05,8.65,4.58,62.5,0,91.16,1.77,3.76,0.45,3.3,135.19,2.4,4.21,0.62,3.6,131.69
1981,6,27,10.83,-0.99,4.92,9.44,3.97,47.31,0,90.76,1.99,2.49,0.34,2.16,201.56,2.73,4.02,0.44,3.59,198.94
1981,6,28,12.72,2.89,7.8,11.46,5.25,54.12,0,90.73,2.48,3.7,0.97,2.73,185.19,3.7,5.95,1.42,4.52,182.69
1981,6,29,16.39,5.04,10.72,14.78,6.23,52.38,0,90.26,2,2.91,0.91,2,195.81,2.9,4.71,0.83,3.88,194.31
1981,6,30,14.51,0.42,7.47,13.62,4.64,46.12,0,90.38,3.3,4.91,2.26,2.65,207.25,4.84,6.12,3.75,2.37,207.75
1981,7,1,13.15,3.58,8.37,12.27,5.43,56.94,0,90.88,2.57,4.75,0.27,4.48,230.38,3.51,5.45,0.6,4.84,231.62
1981,7,2,10.06,4.39,7.23,10.35,5.68,70.5,0,91.52,3.63,5.98,1.8,4.17,63.81,5.34,7.2,3.09,4.12,63.12
1981,7,3,9.26,5.39,7.33,9.6,6.16,79.38,0,91.33,3.25,4.66,2.31,2.35,14.56,4.86,5.48,3.97,1.51,14.31
1981,7,4,10.98,5.96,8.47,10.9,6.35,75.19,0,91.43,3.45,5.7,2.25,3.45,132.44,5.19,7.11,3.11,4,116.75
1981,7,5,12.75,7.98,10.36,12.92,7.39,75.25,0,91.05,6.22,8.86,3.4,5.46,19.38,8.95,10.98,6.22,4.76,19.12
1981,7,6,14.14,8.56,11.35,14.29,7.69,71.25,0,90.85,6.27,8.36,3.66,4.69,19.12,9.03,10.36,7.46,2.91,18.94
1981,7,7,14.4,8.03,11.22,14.79,7.39,69.62,0,91.08,3.12,5.1,0.84,4.27,107.44,5.12,8.72,1.14,7.57,105.69
1981,7,8,14.61,7.78,11.19,14.76,7.32,66.5,0,90.41,5.38,7.65,3.05,4.6,16.38,8.17,9.42,5.5,3.92,16.38
1981,7,9,12.46,7.05,9.75,12.56,6.9,70.94,0.01,90.76,5.82,9.83,2.09,7.75,231.69,8.11,12.12,3.32,8.8,232.25
1981,7,10,11.42,2.12,6.77,11.55,4.94,58,0,90.84,2.97,5.1,0.42,4.68,166.25,4.4,5.92,0.35,5.57,150.06
1981,7,11,13.7,4.27,8.99,13.26,5.8,58.94,0,90.54,2.7,3.34,1.82,1.52,222.38,4.08,5.66,2.02,3.62,219.88
1981,7,12,15.75,5.36,10.55,14.46,6.35,54.69,0.03,90.56,2.45,3.74,1.53,2.21,168.94,3.3,4.56,2.1,2.46,168.56
1981,7,13,16.17,11.68,13.92,16.02,9.58,77.69,0.06,90.18,2.72,4.12,1.84,2.29,127.12,3.94,4.95,3.28,1.66,126.5
1981,7,14,17.58,5.9,11.75,16.27,6.59,52.12,0.24,90.28,2.88,5.11,1.34,3.77,204.81,4.08,5.87,2.2,3.66,203.5
1981,7,15,11.94,7.55,9.74,11.34,7.2,74.94,11.34,90.65,2.2,3.97,0.06,3.9,153.31,2.95,4.38,0.33,4.06,156.75
1981,7,16,5.47,-0.24,2.62,5.93,4.21,68.44,0.11,91.66,6.51,9.53,2.31,7.22,210.19,8.43,11.49,3.82,7.67,210.06
1981,7,17,4.8,-3.47,0.66,4.49,3.17,56.44,0,92.04,2.23,4.3,0.26,4.04,139.12,2.84,4.53,0.41,4.12,137.44
1981,7,18,4.9,-3.9,0.5,4.58,3.05,55.44,0,92.32,1.89,3.16,0.33,2.83,205.31,2.55,4.01,0.47,3.54,208
1981,7,19,5.28,-4.74,0.26,5.19,2.87,53.19,0,91.96,4.23,7.02,2.39,4.62,139.88,6.14,8.24,3.8,4.45,139.12
1981,7,20,6.95,-5.06,0.94,6.98,2.81,44.44,0,91.18,5.28,8.18,3.57,4.61,72.44,8.12,9.93,5.56,4.38,72.19
1981,7,21,7.27,-3.72,1.77,7.26,3.17,47.69,0,91.14,3.08,4.9,1.39,3.51,228.12,4.61,7.53,2.02,5.52,230.12
1981,7,22,4.1,-0.82,1.64,4.33,3.91,71.19,0,92.15,5.91,8.64,2.23,6.41,220.62,7.89,10.52,3.59,6.93,220.38
1981,7,23,5.63,-2.51,1.56,6.06,3.42,61.12,0,92.18,2.01,2.64,1.12,1.52,186.94,2.9,4.48,1.16,3.32,173.38
1981,7,24,7.19,-2.6,2.3,7.19,3.42,55.19,0,91.66,3.41,5.24,2.61,2.63,210.12,5.05,6.12,3.65,2.47,194.69
1981,7,25,9.47,-0.74,4.37,9.47,3.97,53.44,0,91.08,3.7,5.66,2.61,3.05,157.75,5.76,6.88,3.84,3.05,141.94
1981,7,26,11.22,-0.37,5.43,10.63,4.09,49,0,90.89,2.58,3.8,0.3,3.49,234,3.87,6.3,0.29,6.02,215.88
1981,7,27,13.37,0.83,7.1,11.78,4.52,45.25,0.04,90.94,2.55,4.82,0.61,4.21,199.62,3.7,5.61,0.82,4.79,198.69
1981,7,28,14.64,4.01,9.32,13.61,5.62,53.19,0,90.71,2.58,3.67,1.34,2.34,244.06,3.61,6.05,1.32,4.73,244.31
1981,7,29,13.75,2.73,8.24,12.84,5.13,50.38,0,90.79,2.6,3.84,0.5,3.34,213.25,3.68,6.05,0.7,5.35,213.44
1981,7,30,15.61,4.28,9.94,14.02,5.74,50.62,0,90.63,1.83,2.89,0.54,2.35,228.94,2.25,3.23,0.75,2.48,230
1981,7,31,16.93,6.71,11.82,15.98,6.77,55.38,0,90.93,2.67,4.38,1.03,3.35,156.38,3.9,6.26,1.02,5.23,155.06
1981,8,1,18.73,7.12,12.92,18.35,7.14,56.44,0,90.27,3.13,3.89,2.54,1.35,223.81,4.92,6.49,2.97,3.52,237.44
1981,8,2,20.6,5.74,13.17,19.03,6.65,45.06,0,89.68,2.73,3.91,0.72,3.19,229.75,3.77,4.88,1.24,3.64,228.5
1981,8,3,19,6.13,12.57,17.84,6.65,46.25,0,89.74,2.67,4.45,0.29,4.16,201.44,3.55,5.12,0.35,4.77,200.81
1981,8,4,16.83,9,12.92,16.7,8,63.06,0,90.31,2.18,4.4,0.23,4.17,165.44,2.91,4.98,0.57,4.41,165.62
1981,8,5,13.01,9.66,11.34,13.49,8.3,81.38,0.1,90.72,2.2,3.89,0.41,3.48,145.62,2.96,4.35,0.79,3.56,143.94
1981,8,6,12.61,8.53,10.57,13.6,7.69,77.88,0.09,90.51,1.93,4.75,0.62,4.13,122.69,2.26,4.83,0.58,4.25,121.19
1981,8,7,12.44,5.34,8.89,12.51,6.23,64.62,0.09,90.69,3.36,5.86,0.42,5.44,199.31,4.41,6.94,0.7,6.24,199.44
1981,8,8,10.37,4.97,7.67,10.05,5.92,69.62,0,91.7,1.53,3.27,0.44,2.83,148.38,1.87,3.47,0.67,2.8,149
1981,8,9,12.06,4.1,8.08,12.26,5.55,62.12,0,91.7,3.04,4.34,1.73,2.62,197.25,4.29,5.22,2.57,2.65,181.25
1981,8,10,14.06,2.94,8.5,14.24,5.19,51.56,0,91.13,3.73,5.71,2.07,3.64,163.25,5.59,7.54,2.5,5.05,162.12
1981,8,11,12.23,1.96,7.09,11.8,4.82,50.75,0,91.01,4.84,10.15,1.48,8.67,204.69,6.64,12.2,2.28,9.92,205.62
1981,8,12,11.89,3.52,7.71,11.91,5.37,60.31,0,91.29,1.95,3.75,1.11,2.64,132.94,2.44,3.55,1.73,1.83,133.69
1981,8,13,14.02,3.02,8.52,13.97,5.19,52.75,0,91.19,2.86,4,2.12,1.88,187.56,4.04,5.29,2.5,2.8,186.06
1981,8,14,16.08,4.84,10.46,15.93,5.98,51.06,0,90.95,3,4.39,1.61,2.78,173.56,4.26,5.12,2.02,3.11,172.88
1981,8,15,17.58,9.94,13.76,17.8,8.42,64.25,0,90.72,3.14,4.52,2.15,2.37,167.5,4.57,5.52,3.02,2.5,166.81
1981,8,16,17.28,8.58,12.93,17.26,7.69,59.88,0,91.01,3.78,7.42,1.22,6.2,191.44,5.24,8.82,1.94,6.88,192.31
1981,8,17,18.4,8.12,13.26,18.51,7.45,56.25,0,91.28,2.41,3.55,0.93,2.62,185.88,3.54,5.27,1.24,4.02,183.88
1981,8,18,19.01,7.45,13.23,19.26,7.08,50.06,0,91.51,2.92,4.41,1.66,2.75,157.75,4.39,5.59,2.1,3.48,156.94
1981,8,19,17.81,5.79,11.8,18.19,6.35,46.56,0,91.28,5.08,8.92,2.34,6.58,68.06,7.49,10.91,4.16,6.76,67.88
1981,8,20,16.35,3.37,9.87,16.71,5.37,43.56,0,91.02,4.87,7.96,2.84,5.11,24.75,7.38,9.51,4.68,4.83,24.38
1981,8,21,17.12,3.58,10.35,17.64,5.43,44.12,0,90.99,3.74,5.84,2.42,3.41,89.25,5.54,7.05,4.09,2.98,88.5
1981,8,22,19.53,3.3,11.41,19.83,5.37,37.44,0,90.69,2.89,4.11,1.57,2.54,206.62,4.3,5.55,1.98,3.57,204.62
1981,8,23,19.56,4.22,11.89,19.29,5.74,38.19,0,90.61,2.8,3.98,1.05,2.93,217.25,3.69,4.83,1.8,3.03,216.75
1981,8,24,16.74,5.44,11.09,17.22,6.16,49.88,0,90.99,2.73,4.41,1.49,2.92,148,3.68,4.32,2.31,2.01,148.38
1981,8,25,18.02,5.15,11.58,17.94,6.1,45.88,0,90.79,2.03,4.24,0.49,3.75,192.88,2.6,4.52,0.68,3.84,195.38
1981,8,26,14.37,7.21,10.8,15.24,7.02,63.69,0,91,2.23,4.71,0.4,4.31,123.12,2.91,4.5,0.88,3.62,123.56
1981,8,27,12.28,3.95,8.12,13.57,5.55,61.44,0,90.93,3.43,5.58,1.92,3.65,40.31,4.76,6.29,3.34,2.95,38
1981,8,28,15.48,5.69,10.58,16.32,6.41,59.88,0,90.48,3.52,5.53,2.48,3.05,131.25,5.04,6.52,3.93,2.59,144.94
1981,8,29,15.97,10.07,13.02,15.94,8.54,70.12,2.8,91.05,4.17,8.05,1.84,6.21,216.75,5.32,9.27,2.61,6.66,216.94
1981,8,30,10.26,7.76,9.01,10.69,7.2,84.44,8.16,91.65,4.28,6.52,2.84,3.67,100.12,5.27,7.85,3.39,4.46,99.75
1981,8,31,7.73,3.82,5.78,8.94,5.49,76.5,0.11,91.56,2.96,4.24,2.03,2.21,117.5,3.34,4.49,2.48,2.02,117.56
1981,9,1,9.73,3.16,6.44,11.05,5.25,67.25,0,91.4,2.16,4.39,0.21,4.18,92.5,2.73,4.73,0.36,4.37,91.56
1981,9,2,10.34,3.47,6.9,11.38,5.37,66.69,0,91.16,2.73,4.64,1.77,2.88,63,3.73,4.96,2.95,2.01,46.56
1981,9,3,12.37,2.67,7.52,12.26,5.07,56.56,0,91.44,2.79,4.66,1.38,3.28,209.31,3.59,4.91,1.94,2.96,210.81
1981,9,4,13.93,2.06,8,14.26,4.88,48.75,0,91.37,3.67,5.66,1.89,3.77,143.81,5.34,7.22,2.7,4.52,142.5
1981,9,5,16.56,3.36,9.96,17.14,5.37,47.19,0,90.76,3.72,5.84,2.64,3.2,171.5,5.66,6.95,3.77,3.18,169.69
1981,9,6,19.39,4.26,11.83,19.4,5.74,40.56,0,90.33,4.76,8.25,2.33,5.92,127.31,7.07,10.2,3.26,6.94,126.56
1981,9,7,22.26,5.44,13.85,21.7,6.35,39.38,0,89.91,2.87,4.3,1.23,3.08,232.19,4.05,7.84,1.76,6.08,218.94
1981,9,8,20.18,1.4,10.79,19.81,4.82,32.38,0,90.08,3.91,6.55,1.83,4.72,209.25,5.34,7.07,2.91,4.16,209.5
1981,9,9,15.89,2.48,9.19,16.42,5,42.81,0,90.7,2.46,5.19,0.62,4.56,106.56,3.1,5.26,0.99,4.27,107.44
1981,9,10,14.05,0.08,7.06,14.98,4.21,41.38,0,90.99,3.69,5.82,2.12,3.7,45,5.03,6.49,3.43,3.06,44.12
1981,9,11,15.51,4.68,10.09,16.18,5.98,50.56,0.16,90.73,2.3,4.77,0.59,4.18,116.94,2.93,5.33,0.84,4.48,115.12
1981,9,12,9.18,5.37,7.27,9.67,6.16,77.62,5.17,91.05,3.27,4.94,1.18,3.76,185.75,4.07,5.7,2.17,3.53,184.75
1981,9,13,4.94,0.69,2.82,6.22,4.39,75.25,1.33,91.65,4.88,6.4,2.72,3.68,201.75,5.8,7.15,3.71,3.44,201.56
1981,9,14,5.83,-2.58,1.62,7.09,3.42,57.56,0,91.99,4.23,6.25,1.34,4.91,208,5.42,7.25,2.08,5.17,209.31
1981,9,15,10.56,-4.09,3.24,10.79,3.05,39.81,0,91.34,3.06,5.97,1.26,4.71,151.06,4.45,7.6,1.62,5.97,162.56
1981,9,16,16.24,-2.56,6.84,16.51,3.48,31.88,0,90.5,4.09,7.31,1.63,5.68,170.62,6.15,9.12,2.04,7.09,168.94
1981,9,17,19.44,0.61,10.03,18.48,4.52,32.06,0,90.4,3.72,6.96,0.89,6.08,214.75,5.17,8.08,1.57,6.51,216.5
1981,9,18,19.58,3.33,11.45,18.79,5.43,37.19,0,90.42,1.85,4.27,0.61,3.66,122.5,2.24,4.36,0.9,3.46,119.25
1981,9,19,15.09,3.2,9.15,15.69,5.31,46.56,0,90.79,3.1,4.91,1.75,3.16,159.88,4.23,5.75,2.97,2.78,160.94
1981,9,20,13.1,3.29,8.19,13.94,5.31,53.88,0.04,91.35,2.91,5.16,1.48,3.68,99.94,3.82,5.4,2.34,3.05,99
1981,9,21,11.83,1.55,6.69,13.21,4.64,51.5,0,91.83,3.58,6.68,1.1,5.59,90.88,4.95,7.77,1.79,5.98,89.31
1981,9,22,13.03,2.21,7.62,14.26,4.88,50.56,0,91.36,4.76,7.99,2.23,5.77,35.56,6.62,9.39,4.05,5.34,34.94
1981,9,23,15.16,3.77,9.47,16.51,5.43,49.19,0,91.58,2.73,4.02,1.8,2.23,43.25,3.8,5.28,2.36,2.92,41.69
1981,9,24,16.9,4.51,10.7,18.11,5.74,48.19,0,91.43,3.87,5.92,2.52,3.41,106.94,5.59,7.23,4.37,2.88,105.81
1981,9,25,19.59,6.15,12.87,20.76,6.47,45.81,0,91,4.13,6.59,2.91,3.68,104.75,6.09,7.76,4.3,3.45,103.62
1981,9,26,23.15,8.34,15.75,24.13,7.63,42.25,0,90.48,3.39,5.23,2.65,2.59,152.38,4.91,6.3,3.23,3.07,150.69
1981,9,27,24.98,8.31,16.65,25.5,7.63,38.81,0.16,90.02,2.98,4.48,1.45,3.03,224.31,4.09,5.16,2.59,2.57,224.81
1981,9,28,15.63,-0.16,7.73,16.8,4.39,35.88,0,91.15,7.32,11.73,2.87,8.86,201.38,9.67,14.22,5.4,8.82,201.62
1981,9,29,12.23,-3.16,4.54,14.32,3.3,36,0.22,91.97,2.61,5.27,0.45,4.83,121.69,3.66,6.34,0.34,6.01,120.44
1981,9,30,13.36,-5.85,3.76,14.65,2.69,27.06,0,91.15,5.73,7.92,3.11,4.81,19.06,8.04,9.41,5.9,3.52,18
1981,10,1,17.67,-5.06,6.31,18.87,2.87,22.5,0,90.28,5.06,7.84,3.37,4.48,102.44,7.43,9.47,5.53,3.94,101.12
1981,10,2,22.05,-4.38,8.84,22.37,3.11,20.75,0.08,89.85,3.64,5.11,2.34,2.77,224.75,5.12,6.98,3.88,3.1,225.38
1981,10,3,16.28,-0.52,7.88,17.95,4.09,33.44,0,90.74,3.52,4.75,2.28,2.47,152.06,5.07,6.95,3.67,3.28,152.44
1981,10,4,13.35,0.48,6.92,15.05,4.39,44.25,0,90.83,3.96,7.12,1.35,5.77,73.69,5.34,7.73,2.29,5.44,73.19
1981,10,5,13.57,3.06,8.31,15.68,5.25,52.25,0,90.66,3.48,5.89,2.02,3.88,74.38,4.51,6.23,2.92,3.31,73.06
1981,10,6,14.19,1.8,8,15.73,4.76,45.25,0.03,90.79,2.79,5.86,0.09,5.77,107.75,3.7,5.97,0.04,5.93,94
1981,10,7,13.92,1.5,7.71,15.55,4.7,45,0,91.1,4.2,6.81,2.28,4.54,61.69,5.84,7.77,3.96,3.8,61.12
1981,10,8,14.52,0.12,7.32,16.08,4.27,38.38,0,91.19,4.45,7.09,2.14,4.95,54.69,6.22,8.23,3.71,4.52,54.19
1981,10,9,15.21,5.72,10.47,16.48,6.35,54.5,0,91.02,5.03,7.82,2.46,5.36,38.94,6.97,9.27,4.25,5.02,38.19
1981,10,10,18.25,5.26,11.75,19.88,6.1,46.44,0,90.96,2.77,4.62,0.94,3.68,149,3.85,5.75,1.29,4.46,150.88
1981,10,11,19.15,4.4,11.78,20.6,5.74,41.31,0,90.6,4.28,7.3,2.64,4.66,35.69,5.95,8.66,4.8,3.87,34.56
1981,10,12,15.06,5.11,10.08,15.51,6.04,52.69,0,91.19,4.56,9.3,1.51,7.79,177.25,5.91,11.1,2.34,8.76,178.31
1981,10,13,16.48,4.81,10.64,17.9,5.92,51.44,0.02,91.08,4.38,7.02,2.1,4.91,56.81,6,8.48,3.38,5.11,55.81
1981,10,14,19.85,1.73,10.79,21.42,4.82,32.75,0,90.39,3.62,5.42,2.08,3.35,33.75,5.09,6.59,3.77,2.81,31.69
1981,10,15,20.01,3.57,11.79,20.54,5.49,35.69,0,90.83,4.41,7.52,0.91,6.61,212.25,5.87,8.82,1.36,7.46,198.19
1981,10,16,19.23,4.01,11.62,19.9,5.62,38,0.03,91.28,5.14,8.24,1.61,6.63,65.12,6.84,9.83,2.49,7.34,64.38
1981,10,17,17.16,3.85,10.51,18.68,5.55,41.75,0.01,91.06,6.47,9.12,3.41,5.72,54.94,8.63,10.88,5.96,4.91,53.44
1981,10,18,18.12,1.83,9.98,20.4,4.82,35.5,0,91.02,3.84,5.63,1.87,3.77,68.31,5.03,6.88,3.24,3.63,65.56
1981,10,19,20.44,2.34,11.39,22.51,5,34.19,0,91.06,2.82,5.2,0.12,5.09,153.12,4.14,6.37,0.3,6.06,151.69
1981,10,20,20.83,1.54,11.18,22.12,4.7,29.94,0,90.72,4.7,7.38,2.77,4.61,69.56,6.55,8.7,4.95,3.76,68.69
1981,10,21,23.92,4.05,13.98,25.7,5.62,29.12,0,90.74,2.88,4.27,2.35,1.92,111.81,4.2,5.17,2.92,2.26,94.19
1981,10,22,22.99,8.07,15.53,23.94,7.45,39.31,0,90.71,6.02,9.43,1.79,7.64,74.06,8.16,11.61,3,8.61,58.69
1981,10,23,24.59,10.59,17.59,25.92,8.85,44.25,0.46,90.45,5.72,8.83,3.22,5.62,24.62,8.12,11.31,5.88,5.43,23.56
1981,10,24,26.33,13.5,19.92,28.12,10.86,49.12,1.79,90.19,2.98,6.03,0.55,5.48,77.25,4.32,7.86,0.66,7.2,77.62
1981,10,25,23.3,13.89,18.59,24.94,11.17,60.06,4.45,90.25,3.24,4.88,0.43,4.45,179.38,3.94,6.31,0.62,5.69,179.69
1981,10,26,24.22,10.45,17.33,26.02,8.79,45.88,0,90.42,2.72,4.78,0.73,4.05,165.81,3.8,5.89,1.21,4.68,167.5
1981,10,27,22.9,13.28,18.09,24.2,10.56,56.81,0.73,90.65,2.31,4.15,1.04,3.1,171.25,2.96,4.41,1.45,2.95,172.44
1981,10,28,24.16,14.6,19.38,25.73,11.54,59.25,0,90.29,6.12,9.21,2.16,7.04,32,8.05,11.41,2.77,8.64,31.12
1981,10,29,25.46,18.43,21.94,26.25,14.83,66.88,34.35,90.24,2.64,4.18,1.1,3.08,66.25,4.3,7.65,1.11,6.54,47.94
1981,10,30,22.14,16.86,19.5,22.65,13.37,73,2.14,90.72,3.13,5.38,1.35,4.03,198.06,4.18,5.96,2.52,3.45,198.56
1981,10,31,20.77,14.83,17.8,22.5,11.66,71.88,8.99,90.71,2.91,3.86,1.6,2.26,140.94,3.64,4.88,2.68,2.2,141.94
1981,11,1,21.76,14.93,18.34,22.99,11.78,69.06,3.4,90.39,2.41,4.98,0.38,4.61,126.94,3.11,5.72,0.26,5.45,127.88
1981,11,2,23.84,13.77,18.81,25.47,10.99,58.06,0.53,90,2.62,4.91,0.94,3.98,110.62,3.7,6.16,1.44,4.72,107.19
1981,11,3,21.15,12.63,16.89,21.99,10.25,61,5.8,90.4,4.95,10.74,1.31,9.43,213.62,6.62,12.98,2.47,10.51,214.69
1981,11,4,20.26,14.58,17.41,22.01,11.47,72.69,2.49,90.62,3.38,6,1.15,4.85,88.25,4.12,6.9,2.13,4.77,87.44
1981,11,5,17.2,10.77,13.98,18.62,9.16,68.25,0.08,90.63,4.66,7.7,0.79,6.91,176.44,5.88,9.08,1.28,7.8,178.75
1981,11,6,16.38,2.48,9.43,18.11,5.07,43.94,0,90.98,4.08,6.46,2.76,3.7,148.88,5.86,7.76,3.9,3.86,149.62
1981,11,7,19.43,5.64,12.54,20.89,6.35,44.75,0,90.4,4.41,7.02,2.77,4.25,95.69,6.22,8.58,4.98,3.59,94.12
1981,11,8,23.57,9.87,16.72,24.98,8.73,48.69,3.05,90.34,2.27,4.24,0.48,3.76,192.06,3.12,5.38,0.62,4.76,204.81
1981,11,9,23.96,15.19,19.58,25.01,11.96,60.38,27.35,90.69,2.34,4.81,0.43,4.39,139.19,3.27,5.91,0.41,5.5,138.06
1981,11,10,21.85,14.83,18.33,22.64,11.66,65.62,0.95,90.74,3.37,5.19,1.8,3.39,54.25,4.97,6.09,3.59,2.51,54.44
1981,11,11,23.21,12.97,18.09,24.45,10.31,54.12,0,90.81,3.05,5.34,0.32,5.02,86,4.45,6.27,0.4,5.88,84.69
1981,11,12,23.21,12.95,18.08,24.47,10.31,55.75,0.22,90.76,3.76,6.54,1.9,4.64,111.25,5.42,8.23,2.74,5.49,110.56
1981,11,13,25.58,13.69,19.64,27.18,10.86,51.75,0.32,90.59,3.08,4.6,2,2.6,93.56,4.61,5.77,2.53,3.24,76.56
1981,11,14,21.27,14.63,17.95,22.83,11.47,67.38,0.18,90.8,3.94,5.95,1.55,4.4,155.75,4.94,7.53,2.82,4.72,157.75
1981,11,15,21.98,14.01,18,23.82,11.05,64.06,0.01,90.67,3.3,6,1.48,4.51,70.56,4.34,7.04,2.64,4.4,68.81
1981,11,16,22.49,15.85,19.17,23.79,12.51,69,12.04,90.38,5.05,7.86,2.08,5.79,27.75,6.94,9.62,4.02,5.62,26.38
1981,11,17,24.74,16.37,20.55,26.36,13,65,0.34,89.9,3.84,6.59,0.96,5.62,65.56,5.18,8.47,0.91,7.56,62.12
1981,11,18,18.01,3.3,10.65,19.47,5.8,43.94,0.25,90.81,5.98,9.22,0.47,8.75,182.5,7.45,11.71,0.79,10.93,183.5
1981,11,19,17.86,3.64,10.75,19.67,5.49,43.62,0,91.06,2.67,5.6,0.45,5.16,110.12,3.65,6.84,0.16,6.69,106.56
1981,11,20,20.82,5.83,13.32,22.13,6.41,41.19,0,90.4,4.37,7.09,2.77,4.33,134.12,6.28,8.46,4.31,4.15,132.81
1981,11,21,24.13,8.74,16.44,25.19,7.87,40.56,0.07,90.26,3.11,5.95,1.14,4.8,182.81,4.14,6.66,2.25,4.42,183.06
1981,11,22,22.2,12.14,17.17,24.24,9.83,56.19,0.42,90.57,3.62,6.17,1.47,4.7,69.25,4.63,6.91,2.36,4.55,67.12
1981,11,23,22.43,12.74,17.58,24.19,10.19,58.19,0.19,90.74,4.85,7.99,1.27,6.73,68.75,6.27,9.74,2.16,7.58,66.94
1981,11,24,23.75,15.44,19.59,25.78,12.21,62.81,0.06,90.49,4.94,6.03,3.43,2.6,44.12,6.32,7.41,4.58,2.83,41.75
1981,11,25,23.37,16.48,19.93,25.3,13,67.69,0.31,90.71,4.13,7.6,1.08,6.52,62.81,5.21,8.98,1.84,7.13,61.38
1981,11,26,23.98,18.01,20.99,25.36,14.47,71.25,6.67,90.27,6.12,8.95,3.41,5.53,40.19,8.01,10.83,5.71,5.12,38.62
1981,11,27,26.37,17.83,22.09,28.19,14.34,63,0.15,90.06,3.71,6.61,1.32,5.29,92.19,5.02,8.95,0.91,8.05,89.88
1981,11,28,23.48,9.97,16.72,25.44,8.61,46.5,0.52,90.25,4.51,6.76,1.82,4.94,140,5.76,8.95,2.22,6.73,139.75
1981,11,29,23.94,14.43,19.18,25.95,11.47,61.12,2.84,89.89,3.38,5.98,1.16,4.81,119.44,4.3,7.21,1.63,5.59,120.44
1981,11,30,20.72,11.94,16.33,22.72,9.89,61.56,0.39,90.3,3.97,6.98,0.84,6.14,141.12,5.16,8.68,1.22,7.46,141.81
1981,12,1,20.2,8.95,14.58,21.8,7.93,50.69,0.09,90.67,4.56,7.57,2.1,5.47,41.62,6.37,8.94,4.16,4.78,40.69
1981,12,2,20.58,6.87,13.73,22.02,6.77,43.06,0,91.24,4.95,7.07,2.55,4.52,50.88,7.08,8.34,5.1,3.23,49.81
1981,12,3,20.9,8.92,14.91,22.47,7.87,48.94,0,90.91,5.41,8.17,2.55,5.62,30.75,7.64,9.93,4.96,4.97,29.25
1981,12,4,24.38,10.81,17.6,26.06,9.09,46.75,0.1,90.04,4.03,7.05,2.57,4.48,40.19,5.82,8.4,3.55,4.85,23.12
1981,12,5,24.76,10.5,17.63,26.24,8.97,45.38,0.1,90.1,4.8,9.05,2.41,6.66,176.5,6.7,11.12,3.95,7.17,177.12
1981,12,6,22.71,7.19,14.95,24.15,7.08,40.12,0.28,90.73,4.66,6.97,1.89,5.08,51.5,6.45,8.54,3.38,5.15,51.19
1981,12,7,22.01,9.3,15.65,22.73,8.06,45.69,0.03,91.19,3.55,5.95,0.6,5.35,98.44,4.72,6.99,0.97,6.02,99.31
1981,12,8,23.8,9.14,16.47,25.71,8,44.44,0,90.82,3.77,6.53,2.18,4.35,52.62,5.41,8.08,3.33,4.74,80.5
1981,12,9,25.54,10.12,17.83,27.26,8.61,41.38,0.04,90.4,4.13,7.23,2.57,4.66,87.25,5.91,8.87,4.12,4.74,84.94
1981,12,10,25.72,12.4,19.05,27.05,9.95,45.56,0.03,90.59,2.86,5.17,0.74,4.42,134.38,3.97,5.72,1.04,4.68,135.56
1981,12,11,25.8,14.9,20.36,27.8,11.72,53.69,0,90.73,3.31,5.27,1.8,3.47,39.44,4.54,6.18,3.09,3.09,37.38
1981,12,12,27.45,13.99,20.72,29.15,11.05,47.44,0.45,90.58,4.47,7.69,2.3,5.39,27.69,6.4,9.46,4.45,5.01,26.62
1981,12,13,28.8,15.76,22.28,30.74,12.51,49.19,2.15,90.04,4.36,6.08,2.75,3.34,54.25,5.9,7.87,4.58,3.29,52.5
1981,12,14,28.16,15.69,21.93,30,12.57,50.75,0.01,89.79,3.03,5.12,1.54,3.59,217.62,4.21,6.45,2.41,4.02,219.25
1981,12,15,25.62,11.12,18.37,27.8,9.22,43.19,0,90.46,4.45,8.31,1.16,7.16,92.5,5.91,10.35,1.9,8.45,90.75
1981,12,16,26.38,15.78,21.08,27.87,12.51,54.94,0.71,89.95,8.35,10.76,5.72,5.04,27.44,10.99,13.33,8.52,4.8,26.31
